empresa,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Total,dominio
7445aeeef753992cc68d12eb7ec2,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0
ba83aa80b72644726521c466ca73,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0
de8a38260d1d1af632168cf7cb76,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0
8f2b7a6a28bdbf84304ff6fe219c,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0
dd49252a10f31e4f935b062b390d,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0
01837b14873672af7c481b8337ec,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0
9f042762715c3273aa3cec5a2568,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0
5b5c59cd18ab770c728703e58215,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0
8343023c7e313e13a3ce70d7b1ec,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
e9d835dc5c3a77bd9dbc83760574,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0
bf5e0249abb34d93abf1a3518e3b,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0
a1378704054de19a9501d2627f14,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0
d9aebba88f9505695e0d29c4fc05,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0
61e52299499bef129f38c4dc5b01,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0
4e2764c90bd9060feea51dbddf22,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,0
d54e94ffd0eea708dbcf72accf64,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
cb39b4a2493d367b00cc56dd94f2,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0
e88b980f8932e4ec74c648a7993b,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0
b9eab5f5126ea6ad753e0296e6dc,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0
2fcecdee949314b1285a4f0774c4,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0
eb62f003f95fbeec4d9b5e38146c,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0
0caed0e80a3f7c7cfe3d98742c6e,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0
9054a051bc6ebbd5369fcb70ba2c,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0
b2c902ce97c480132d4d78de6348,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0
90fb0040a8d5676b69344644d23a,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0
3e6d6135c675ca383f80b7f9b61e,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0
c00b6a8a1b087a49572b2ba3d213,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0
4a24dee8a60568d1e103d2c913c5,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0
69fc84acfdfec72af1b9d93f12bb,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0
079b93e4a4ca2e3439cb1524b117,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0
1ca8d1d23fa972a9d9da48b61689,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0
bd9b114d610091268975d5c7a7bb,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0
7774febf8e9a32a4bfe67fd2f147,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0
e1610b11e6cf188d78be7f558db8,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0
fa2e624f0b1f846726b8178b1f2f,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0
5f68862bcc71880f65786321e97c,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0
6bc645149f39e30cf2ba1e3fc0eb,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0
f4db6e4355ed2d4d7947dcac84cf,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,0
461d04bbf66da6c00ee503b68f0f,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0
eb3c9bde2bfae79c0ad4382f9bb6,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0
921f0ffc2da2ca56967f5e17a193,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0
da88bb6550a97629b0f7113db720,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0
1cbf77a2912174a6ef84796fc4f5,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0
04bc724e2a27dfae457077685a96,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0
e64593a79c887c12232a257e91b2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0
aebf2b419d918fccfd597731e9aa,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0
016bdbbcb6f68cd9383c0367308e,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0
cea79d2e42741e55a9777a0a32a5,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0
8fac31ea4ad4c2361fb47d7fceb1,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0
dd397c44f121b834476b4c2134c4,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0
73c1e2e6275ce9d2894b27f9d61d,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0
ed86396e7296b23c7c73bb33d121,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0
43c8c3d28060b1902a4388b5246f,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0
2b2ba77ce4630ff4b8790e981132,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0
7c772165489f71611a70b6143ddc,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0
ec5d4c7a23abbcc30792a924d0c1,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0
c51b0d212dc7cfe9f2668c643df8,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0
83b8167f749b08e180b5d7e509c9,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0
d1b466011db4ddd66a4bd55c1052,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0
aca4230fc5a5af702227a3876a60,0,0,0,0,0,0,0,2,34,79,105,125,80,52,83,47,38,9,0,0,0,0,0,0,654,0
e9b0c4c56334bc0e632abc9d9fd7,3,0,0,0,0,0,0,0,0,54,118,147,137,111,118,107,103,129,68,6,0,0,0,0,1101,0
fa40e87eb0c083196f5697b7a02c,1,0,0,0,0,0,0,0,0,1,42,70,64,105,115,126,117,123,93,102,59,45,8,0,1071,0
2b977550b1ec37177090bf29ddb6,0,0,0,0,0,0,0,0,0,0,25,54,49,67,66,77,56,75,67,82,65,44,1,0,728,0
edafd69eaaeb14a5f7db3f783fdf,0,0,0,0,0,0,0,0,0,12,60,68,80,79,74,61,51,52,48,40,2,0,0,0,627,0
509926843d1cf62fb8ca9713d402,0,0,0,0,0,0,0,0,3,25,55,67,80,89,90,90,76,76,77,32,1,0,0,0,761,0
d1db3d75df19cfd9daf7667d6095,0,0,0,0,0,0,0,0,19,85,103,133,99,162,84,118,186,79,63,4,0,0,0,0,1135,0
59a18547f5929aa5dbfca7db947e,0,0,0,0,0,0,0,7,542,791,903,1075,716,622,462,583,666,515,118,1,0,0,0,0,7001,0
e5e1fab9f2379a59a136f39697a2,0,0,0,0,0,0,0,0,0,0,35,36,35,60,68,89,85,64,68,65,57,40,8,0,710,0
c2b9c68baa49ae8211d7ceb0fd8a,0,0,2,0,0,0,0,0,2,7,13,22,29,22,22,32,25,36,31,23,35,17,2,0,320,0
0d6e80ed5db6059c93c1d6c1b8cd,6,0,0,0,0,0,0,0,181,354,566,630,736,893,771,720,754,642,546,363,30,0,0,0,7192,0
6a33c17169da1a8798faec1cbf16,9,0,0,0,0,0,0,0,13,263,431,408,239,276,322,416,440,356,253,170,27,11,0,0,3634,0
6579ea2b25318ec24604c056ee10,2,0,0,0,0,0,0,0,0,0,13,25,42,38,59,63,65,70,65,61,69,66,37,19,694,0
7d109d5e61be6036950c98526a71,0,0,0,0,0,0,0,0,0,4,12,39,37,65,86,95,100,94,89,80,84,60,36,8,889,0
39f61dfedf3ec6c593dfa90fa12c,0,0,0,0,0,0,0,0,0,1,55,101,138,152,197,247,234,238,197,203,148,86,18,0,2015,0
8d1cd04ad65f5b41a7f1460977df,0,0,0,0,0,0,0,0,0,13,24,48,34,35,31,41,38,38,27,30,3,0,0,0,362,0
9068b5728ddc832d6b076bc79888,1,0,0,0,0,0,0,0,1,42,69,90,96,73,61,73,86,85,76,21,0,0,0,0,774,0
27cc56c8804982cc8e76a4129e28,1,0,0,0,0,0,0,0,37,139,307,296,345,413,319,356,294,280,209,90,5,0,0,0,3091,0
9147039d3ae919b0ce45d7d51152,0,0,0,0,0,0,0,0,14,28,29,29,14,9,12,20,26,21,7,2,0,0,0,0,211,0
93a1ec5853a5126e9c7724598006,5,0,0,0,0,0,0,0,0,0,27,38,63,63,69,96,94,104,84,79,74,54,11,0,861,0
bec8e8ac3c676642bf9e59f7339a,0,0,0,0,0,0,0,0,15,64,66,97,166,151,91,107,86,104,87,0,0,0,0,0,1034,0
4995d4ef27c9535a65611042f1c9,0,0,0,0,0,0,0,2,35,161,255,308,350,351,297,294,279,237,153,97,13,0,0,0,2832,0
1d63259d3f99ee6db24fef480710,15,4,0,0,0,0,0,0,0,2,25,27,44,58,63,52,57,60,63,70,58,30,30,8,666,0
297d978aabf1cec612a44f066cec,3,0,0,0,0,0,0,0,0,0,27,39,37,57,44,66,71,80,75,71,66,42,5,0,683,0
ed55d3956f748b7b2d2e418cae25,0,0,0,0,0,0,0,0,0,0,15,46,40,50,63,74,78,67,60,67,48,39,2,1,650,0
30a49d40e0a31cadf4da97ff5967,1,0,0,0,0,0,0,0,0,0,12,28,44,37,35,37,63,44,50,33,44,32,1,0,461,0
a67ec0bc1f7afc84857ceaf1aae8,0,0,0,0,0,0,0,1,11,47,76,62,64,81,79,84,77,72,58,32,4,0,0,0,748,0
ac7ddc970b33ebee54bb513569fc,10,0,0,0,0,0,0,0,0,15,85,114,135,156,139,169,180,207,175,156,109,53,3,0,1706,0
5815fec7b799e244ad75952e7a29,2,0,0,0,0,0,0,0,0,0,13,30,46,63,52,60,57,70,56,48,41,48,14,1,601,0
0c30337b16dfbf46a3125c6b5028,2,0,0,0,0,0,0,0,1,44,56,81,84,97,89,111,98,237,471,337,55,6,0,0,1769,0
25a27e5f039c909aa3211162cb83,0,0,0,0,0,0,0,0,0,14,44,85,83,110,120,118,130,182,172,99,116,108,23,8,1412,0
cb3d1bbe67d77a2d63aa2ce2004f,14,0,0,0,0,0,0,0,49,235,363,450,576,537,549,514,535,542,521,386,84,5,0,0,5360,0
2037c1c0b31313da9bdad698540b,1,0,0,0,0,0,0,0,1,64,95,144,156,148,121,123,162,143,123,62,0,0,0,0,1343,0
3dd933640ba8443bd8425ab094e2,0,0,0,0,0,0,0,0,0,0,2,18,23,24,24,39,63,59,71,66,64,95,52,15,615,0
d62361799fad24cf1e49edddb6dd,0,0,0,0,0,0,0,0,0,5,8,20,43,43,45,44,36,43,35,34,35,4,0,0,395,0
b38271a2966f49687397becb441d,0,0,0,0,0,0,0,0,0,0,9,44,47,57,63,76,80,89,62,70,55,56,16,0,724,0
f2bc14537ed8983bf17612dfcf5d,0,0,0,0,0,0,0,0,28,75,119,126,136,112,144,144,127,111,89,9,0,0,0,0,1220,0
8d1550506ab1781ad6c8e5f7f161,0,0,0,0,0,0,0,0,0,10,37,48,57,58,77,76,75,64,74,64,61,33,4,1,739,0
fabccb7d72f76649bda07d94247c,0,0,0,0,0,0,0,0,0,4,34,66,123,112,118,106,131,89,82,92,93,40,8,0,1098,0
9b8c8ef75d09fdaf5e8ac705aa88,0,0,0,0,0,0,0,0,0,11,19,32,37,45,48,47,64,59,52,71,46,47,8,1,587,0
77cb0d0babe689fc8a4a2c76e586,1,0,0,0,0,0,0,0,0,0,23,51,79,63,77,96,93,78,99,81,60,46,5,0,852,0
ff75f738684cf231d31c2506529f,31,30,5,18,0,2,3,118,2147,631,431,339,341,759,1126,1409,886,347,223,227,117,53,12,5,9260,0
e9f8c9d388cdf6b79cab09fe2fe0,0,0,0,0,0,0,0,0,0,0,25,51,59,67,71,98,86,86,64,61,64,42,8,0,782,0
a1bfcd8248126223387f789b4b93,0,0,0,0,0,0,0,0,3,261,342,121,330,532,414,539,590,498,418,18,0,0,0,0,4066,0
10c76b50b5fddf29eef16d03eb4f,1,0,0,0,0,0,0,0,13,78,112,116,78,119,111,139,135,105,80,15,1,0,0,0,1103,0
e830dba42ed78df1e30415e4245a,0,0,0,0,0,0,0,0,0,1,33,57,69,73,69,102,88,103,62,85,63,52,6,0,863,0
25e65b66bbcfffe6ec4b67e6cfa1,20,0,0,0,0,0,0,0,1,37,52,90,162,258,152,121,163,210,173,173,135,60,12,5,1824,0
6847f16feda49b81a763badcd9ed,0,0,0,0,0,0,0,0,0,3,3,7,8,8,5,9,10,9,4,1,0,0,0,0,67,0
c4970a01c6699160d31850f0c54f,3,0,0,0,0,0,0,0,0,0,33,66,53,53,59,70,91,96,86,88,75,43,1,0,817,0
abf5981938719ba2348a6b0ff158,0,0,0,0,0,0,0,0,0,1,0,11,18,25,33,47,41,53,46,50,40,32,7,2,406,0
257fb9ad9c75c98ec193b35471fa,1,0,0,0,0,0,0,0,0,0,11,42,39,49,70,73,69,54,55,56,62,54,33,2,670,0
72c5226ff8ad536aa548ec595d88,0,0,0,0,0,0,0,0,0,2,3,13,31,31,33,46,63,81,56,78,65,63,40,21,626,0
2ba3d93c3455a984f4278a0d8271,0,0,0,0,0,0,0,0,0,0,75,401,543,179,378,500,525,323,394,381,348,313,292,0,4652,0
d8f6ebaac1061ea0e2e400b2d229,1,0,0,0,0,0,0,0,0,41,83,158,154,135,119,154,218,151,186,150,137,109,32,4,1832,0
034aca2ce8f42b631ac5043c0c23,2,0,0,0,0,0,0,0,0,0,44,44,84,109,87,76,59,71,83,86,50,52,4,0,851,0
328c1a277e350d3c96c8b8486557,0,0,0,0,0,0,0,0,1,1,3,4,11,10,13,32,42,37,45,33,50,29,13,0,324,0
d14ff05681e08146307fcb5b68e0,1,0,0,0,0,0,0,0,1,33,61,68,127,168,70,96,105,84,79,51,9,0,0,0,953,0
de3572a52eca42ea37d809c8b7c1,0,0,0,0,0,0,0,0,0,0,11,20,47,126,58,42,41,32,53,62,45,34,1,0,572,0
3560875e2ef651f538bf41a2d12b,0,0,0,0,0,0,0,0,25,82,148,137,117,102,110,1316,106,77,58,14,2,0,0,0,2294,0
be6e80a543faa70e285ea1cd66b0,0,0,0,0,0,0,0,1,36,171,245,273,251,238,238,306,279,201,181,20,0,0,0,0,2440,0
70dd13dfb1c65ecb94331b66feb1,2,0,0,0,0,0,0,0,17,234,607,763,591,564,517,692,668,610,541,259,196,65,14,0,6340,0
704a81f2c51d1dc8f561ea6bf1be,0,0,0,0,0,0,0,0,0,6,19,44,57,80,75,79,79,88,75,67,34,20,0,0,723,0
f0970eb3c4ff27a1d84aff5cb389,0,0,0,0,0,0,0,0,0,0,13,36,44,55,61,62,57,69,55,64,59,34,8,0,617,0
6da669dbf4dd6986648ce99b2b9e,0,0,0,0,0,0,0,0,0,1,24,70,39,57,55,52,46,70,65,69,39,27,3,0,617,0
efd3642a965366096f619ef61f72,0,0,0,0,0,0,0,0,0,4,10,17,27,27,33,49,39,47,53,45,33,18,6,0,408,0
c82710f5e013d15119cd1631f047,0,0,0,0,0,0,0,0,0,5,9,22,20,25,34,50,55,45,52,65,57,57,31,19,546,0
48a5387419c185d22c00db88d392,1,0,0,0,0,0,0,0,30,466,855,865,871,1000,581,660,722,901,777,187,17,0,0,0,7933,0
6b8103a4a5ef96d7949b53846be1,19,0,0,0,0,0,0,0,19,142,193,221,246,216,204,175,250,214,161,110,27,0,0,0,2197,0
d15c5bd394b4ea8063912561d794,4,0,0,0,0,0,0,1,8,57,123,114,130,144,127,165,148,132,141,113,75,45,0,2,1529,0
257d4e0ea103caee3f15f1ee6db7,20,0,0,0,0,0,0,0,22,404,743,712,639,564,511,571,735,751,683,160,13,0,0,0,6528,0
29e0811b651303be6b6f8b033c4d,0,0,0,0,0,0,0,0,0,1,20,25,52,91,67,70,67,71,81,61,57,49,6,0,718,0
3cedbad48d148bdec7384ff68f45,1,0,0,0,0,0,0,0,0,108,238,270,299,366,303,266,354,355,292,38,1,0,0,0,2891,0
c9c283af7695f3970f27b4055c32,0,0,0,0,0,0,0,0,0,0,34,63,114,211,85,106,157,163,88,130,108,68,13,1,1341,0
b0fcf6a2e1f1dbb02ad0b4262d0b,1,0,0,0,0,0,0,0,0,0,8,19,31,43,44,46,57,57,58,64,98,94,84,28,732,0
12bf911995bb6ef45c76825e2366,0,0,0,0,0,0,0,0,0,27,39,98,89,91,75,73,61,76,49,34,19,7,0,0,738,0
fcd915b17b6fe4b2ccadb907a170,0,0,0,0,0,0,0,0,0,2,87,132,145,149,174,198,212,201,174,149,167,85,7,0,1882,0
5616066efc8e81fabe192f4150d5,1,0,0,0,0,0,0,0,0,11,56,89,108,118,153,154,176,150,148,93,111,31,0,0,1399,0
2fa83aaa0256017d8ce276c4b8f0,0,0,0,0,0,0,0,0,0,0,34,63,81,62,78,105,103,116,97,115,90,94,17,8,1063,0
10ec36ed50a9a42c66124589b899,0,0,0,0,0,0,0,0,0,82,149,180,225,249,256,280,295,306,235,72,0,0,0,0,2329,0
841c7d808f5ff40134aae1629ff1,0,0,0,0,0,0,0,0,0,0,1,8,8,21,18,26,21,29,22,10,6,7,2,0,179,0
2e7d76d85a282c56ea3134224a4b,0,0,0,0,0,0,0,0,0,0,39,91,83,105,106,142,147,133,110,115,70,37,8,0,1186,0
517541505bbbba5ddc1acd348cd3,0,0,0,0,0,0,0,0,22,88,163,177,194,217,158,184,186,173,121,39,0,0,0,0,1722,0
ccb66fd7a979d549caeebd74272c,0,0,0,0,0,0,0,12,27,72,127,202,201,214,139,141,139,71,8,0,0,0,0,0,1353,0
f4fa911098a1afec5420b7ad9f32,0,0,0,0,0,0,0,0,2,19,46,60,69,57,69,63,76,40,32,9,2,0,0,0,544,0
bcd2787840e31dde59e3b5b74a37,0,0,0,0,0,0,0,0,20,76,139,169,211,191,170,136,149,116,48,9,0,0,0,0,1434,0
e94b98634711b55268c0035c5d50,1,0,0,0,0,0,0,0,0,0,6,68,80,55,65,77,105,85,86,75,55,45,38,1,842,0
a2b5db4f5cbf71c6e35226c9e125,0,0,0,0,0,0,0,0,2,23,52,93,126,124,152,152,164,131,119,88,52,13,1,0,1292,0
b7b73bd2883f6e00af6c0cf46cd1,1,0,0,0,0,0,0,0,0,32,113,130,117,126,83,81,91,99,64,21,4,0,0,0,962,0
fe31a1c1d0efb342d4b614026776,0,0,0,0,0,0,0,0,2,0,67,196,239,224,168,263,274,242,203,40,0,0,0,0,1918,0
2ca80b282ed4b01fc895a9deb2eb,0,0,0,0,0,0,0,0,0,0,13,15,18,32,44,29,40,38,39,44,41,16,0,0,369,0
16767a0f3237216f16c2a49fc016,0,0,0,0,0,0,0,0,21,66,105,136,187,162,150,132,130,93,89,19,0,0,0,0,1290,0
33981771592a364b11f1a565eab8,0,0,0,0,0,0,0,0,0,0,43,116,112,97,134,146,137,162,146,131,103,80,20,1,1428,0
088fea6421e5225e55ac4ac5285e,0,0,0,0,0,0,0,0,0,24,106,146,165,99,131,177,136,88,69,84,58,18,3,0,1304,0
f19dc13e5ae76d04b1c9a2c6e416,8,0,0,0,0,0,0,0,0,2,5,20,28,33,58,58,52,79,61,70,81,73,45,26,699,0
41c2da68207bdb90cb6b8c36aef3,2,0,0,0,0,0,0,0,0,11,36,64,69,77,60,56,41,37,50,34,20,27,0,0,584,0
a8f12ca41f456caf5413c9be096b,0,0,24,0,0,17,0,58,383,498,349,246,151,118,167,199,119,104,132,135,77,50,15,6,2848,0
cc8c5e34d1f1ecf44350274bfd56,16,0,0,0,0,0,0,9,127,206,297,301,231,181,212,261,238,232,98,1,0,0,0,0,2410,0
12fa716cdc5e4460378f1490d9f3,0,0,0,0,0,0,0,0,0,3,24,31,50,52,59,60,59,64,66,58,46,27,0,0,599,0
87db6a9e5895a9b0bb0be8b22694,0,0,0,0,0,0,0,0,3,28,86,143,159,194,145,154,269,258,204,117,134,69,17,22,2002,0
66babf967545205616733c2fd2cc,0,0,0,0,0,0,0,0,29,26,74,90,192,232,107,86,88,100,58,36,5,0,0,0,1123,0
f8d7dd2e6c454f16e2a13ce31188,3,0,0,0,0,0,0,0,0,42,116,143,150,162,164,172,132,170,170,77,19,0,0,0,1520,0
e0f91a4b63be420d3043bb8ac3ba,2,0,0,0,0,0,0,0,0,3,71,114,120,163,119,173,178,158,154,147,138,107,10,2,1659,0
d31dde8e36d5aec05837fb06ea00,0,0,0,0,0,0,0,0,0,0,69,100,170,204,189,213,207,208,194,214,164,86,12,0,2030,0
6ab21dcd3ecfe897bf9eea820cf0,0,0,0,0,0,0,0,0,0,47,88,156,199,179,160,174,150,160,111,52,2,0,1,0,1479,0
dd1bf286cc7bc51398a160442e65,1,0,0,0,0,0,0,0,0,383,393,298,476,819,548,367,360,403,497,312,34,0,0,0,4891,0
3d3ecd8e796c496aec3a837eeb06,0,0,0,0,0,0,0,0,0,28,64,86,71,103,74,85,96,70,58,18,4,0,0,0,757,0
a704fe7e64adb5da7b88063b0145,0,0,0,0,0,0,0,0,6,50,83,99,89,86,72,84,64,69,67,2,0,0,0,0,771,0
c44d81d7a459ebb3d707572ca2db,0,0,0,0,0,0,0,0,26,67,131,141,133,141,127,153,120,119,101,37,2,0,0,0,1298,0
0e6b38beaa69eba8785f598dee94,0,0,0,0,0,0,0,0,0,0,8,32,29,25,47,49,51,47,51,43,58,38,9,0,487,0
b2dc1fc1f9f9e8340c40aabf553b,0,0,0,0,0,0,0,0,50,56,29,34,84,126,88,63,50,51,45,19,0,0,0,0,695,0
a47d4c37f25cebeed3a492614d0f,3,0,0,0,0,0,0,0,39,87,109,128,142,78,88,93,88,94,119,81,57,9,1,0,1216,0
8dabc359549817da98bf3c050923,0,0,0,0,0,0,0,0,1,20,50,84,72,72,76,62,66,58,43,35,16,3,2,0,660,0
d339b5ef34c81da8ca3137e8873d,5,0,0,0,0,0,0,0,0,0,16,60,72,60,71,68,78,64,49,47,34,23,6,0,653,0
d4933896fc23a50e7ae4456755a8,0,0,0,0,0,0,0,0,0,19,53,60,73,71,53,65,50,67,77,67,18,0,0,0,673,0
b9349b4efa6fe18eb3eabf7bc911,4,0,0,0,0,0,0,0,0,21,69,78,70,77,64,81,83,77,52,10,2,0,0,0,688,0
f503ccd2bebef466bdbffcabe5cb,3,0,0,0,0,0,0,0,5,49,70,117,273,344,206,103,111,100,57,0,0,0,0,0,1438,0
11ddda2e9f77f3c205cdd1a52c94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
f43cb0b0991a2081d60b7967978b,0,0,0,0,0,0,0,0,0,0,43,92,193,251,222,171,184,259,250,200,190,124,23,0,2202,0
b2e2fceb78584252574f3c483170,1,0,0,0,0,0,0,2,0,0,28,67,45,63,71,91,111,90,71,99,96,63,19,8,925,0
9fd3652a2340b94d687ca84f222c,2,0,0,0,0,0,0,0,0,24,51,91,92,101,78,83,90,67,68,36,12,1,0,0,796,0
3b30ac1a35fcc5bc55f8f131b276,0,0,0,0,0,0,0,0,0,0,16,32,35,18,40,43,39,41,42,43,46,27,7,0,429,0
3ef8ed10e79a8aa2086f040514f0,0,0,0,0,0,0,0,0,0,0,12,26,41,37,60,74,85,98,84,84,79,58,53,4,795,0
857929218acbc9c8d72086b7aa95,4,0,0,0,0,0,0,0,54,87,98,136,113,73,110,107,111,120,20,0,0,0,0,0,1033,0
282f4b175f9363c680e848255a80,7,0,0,0,0,0,0,0,2,0,20,37,84,176,147,124,147,103,100,87,76,49,15,5,1179,0
c5f2a737bd686ba3b1a6ffa328bc,2,0,0,0,0,0,0,0,57,60,71,76,294,447,240,144,110,112,95,19,2,0,0,0,1729,0
38178f34f1b4746482013aa5a80a,0,0,0,0,0,0,0,0,0,7,47,64,65,66,67,97,98,83,84,66,87,26,13,3,873,0
7bad2a56d154a51a3dc254e8364b,1,0,0,0,0,0,0,0,0,5,19,36,40,33,79,74,101,88,69,88,69,53,9,1,765,0
a85b1e08bdb9913943128cc719ca,2,0,0,0,0,0,0,0,0,1,19,68,66,85,105,168,130,113,113,109,74,73,35,2,1163,0
ea46ad6106a4cc90958a62730f50,0,0,0,0,0,0,77,156,169,146,129,140,111,145,96,109,106,141,110,126,114,91,72,11,2049,0
a5526615ad9d13ba73242b4d912b,0,0,0,0,0,0,0,0,0,0,11,12,16,22,29,31,42,46,45,44,39,35,12,0,384,0
7f626c29958327fd78114d6e02a8,2,0,0,0,0,0,0,0,0,0,22,60,77,63,72,100,111,114,88,107,88,88,41,7,1040,0
597ec5dfeea78a91d21dad156041,13,0,0,0,0,0,0,0,10,157,180,169,166,186,154,149,183,156,140,8,0,0,1,0,1672,0
fc5efa1ede6f7251ed65ced93e5f,0,0,0,0,0,0,0,0,0,3,29,72,65,47,99,113,111,112,81,84,58,64,13,0,951,0
